month,day_of_month,hour,outdoor_temperature,outdoor_humidity,wind_speed,wind_direction,diffuse_solar_radiation,direct_solar_radiation,air_temperature,air_humidity,people_occupant,htg_setpoint,clg_setpoint,co2_emission,HVAC_electricity_demand_rate,total_electricity_HVAC
9.0,4.0,3.0,18.825777053833008,81.90941619873047,2.5999999046325684,260.0,0.0,0.0,21.726259231567383,46.57354736328125,0.0,14.0,28.0,0.0,164.5381622314453,592335.3125
9.0,4.0,4.0,18.590688705444336,82.7121353149414,0.0,0.0,0.0,0.0,21.588041305541992,53.75651168823242,0.0,20.0,23.25,0.0,150.85409545898438,543074.75
9.0,4.0,5.0,19.060836791992188,80.59021759033203,0.0,0.0,8.0,22.0,21.422260284423828,53.2548713684082,0.0,13.0,29.0,0.0,432.5708312988281,1557255.0
9.0,4.0,6.0,19.944141387939453,76.75637817382812,1.5,240.0,56.0,322.0,21.40057373046875,53.296199798583984,0.0,19.0,23.25,0.0,400.5558776855469,1415491.75
9.0,4.0,7.0,22.386892318725582,70.8331298828125,0.0,0.0,92.0,563.0,21.462480545043945,52.66730499267578,0.0,17.0,25.0,0.0,708.9548950195312,2543185.75
9.0,4.0,8.0,23.30834007263184,63.64139938354492,2.5999999046325684,260.0,122.0,687.0,23.249265670776367,52.918582916259766,20.0,20.0,23.25,0.0,2167.8017578125,7579334.5
9.0,4.0,9.0,24.9874267578125,51.22813034057617,2.0999999046325684,200.0,144.0,755.0,25.99895477294922,46.69462585449219,20.0,16.0,26.0,0.0,1512.990478515625,5277621.5
9.0,4.0,10.0,24.858198165893555,47.018951416015625,3.5999999046325684,200.0,158.0,792.0,27.310585021972656,48.24858856201172,20.0,14.0,28.0,0.0,1426.4912109375,5070578.5
9.0,4.0,11.0,26.22386932373047,45.17941284179688,3.5999999046325684,190.0,160.0,768.0,28.48768424987793,47.57878112792969,16.0,12.0,30.0,0.0,860.4822998046875,3000305.5
9.0,4.0,12.0,26.29906272888184,47.44630432128906,4.099999904632568,190.0,169.0,732.0,24.280920028686523,46.43344497680664,8.0,19.0,23.25,0.0,8921.912109375,34196108.0
9.0,4.0,13.0,26.04843139648437,49.61441040039063,5.199999809265137,180.0,158.0,724.0,23.24890518188477,50.38553237915039,16.0,19.0,23.25,0.0,8497.5322265625,31404336.0
9.0,4.0,14.0,25.332256317138672,55.14223861694336,6.199999809265137,170.0,150.0,690.0,23.24862098693848,51.4849739074707,20.0,19.0,23.25,0.0,7793.81640625,28036624.0
9.0,4.0,15.0,26.310277938842773,57.91098785400391,5.699999809265137,190.0,171.0,320.0,23.9973087310791,51.3436164855957,20.0,18.0,24.0,0.0,5490.83251953125,19627636.0
9.0,4.0,16.0,25.59789276123047,59.7194938659668,6.199999809265137,190.0,107.0,383.0,26.315414428710938,51.68023681640625,20.0,14.0,28.0,0.0,843.7907104492188,2938681.5
9.0,4.0,17.0,25.650733947753903,65.697509765625,6.699999809265137,200.0,53.0,193.0,27.999187469482425,51.36433029174805,20.0,14.0,28.0,0.0,1241.9490966796875,4319696.0
9.0,4.0,18.0,25.182085037231445,64.2098388671875,5.199999809265137,210.0,0.0,0.0,27.35513687133789,48.14728164672852,10.0,14.0,28.0,0.0,1115.2510986328125,3994881.5
9.0,4.0,19.0,25.00267219543457,63.16676712036133,4.099999904632568,200.0,0.0,0.0,23.999963760375977,56.05571365356445,2.0,18.0,24.0,0.0,3074.0869140625,14033733.0
9.0,4.0,20.0,24.37323760986328,64.36748504638672,4.599999904632568,190.0,0.0,0.0,23.25019836425781,58.5621223449707,2.0,19.0,23.25,0.0,2346.879150390625,8726871.0
9.0,4.0,21.0,23.623371124267575,71.21176147460938,3.0999999046325684,230.0,0.0,0.0,23.22937774658203,56.08859634399414,0.0,21.0,23.25,0.0,867.5711669921875,3123256.25
9.0,4.0,22.0,22.947509765625,68.47404479980469,3.0999999046325684,230.0,0.0,0.0,23.012401580810547,53.61150741577149,0.0,18.0,24.0,0.0,619.352783203125,2229670.0
9.0,4.0,23.0,22.65346908569336,73.0831069946289,2.5999999046325684,230.0,0.0,0.0,22.641822814941406,51.76244735717773,0.0,20.0,23.25,0.0,584.8104248046875,2147046.25
9.0,5.0,0.0,22.58894920349121,69.8812255859375,2.0999999046325684,230.0,0.0,0.0,22.381080627441406,49.80439376831055,0.0,17.0,25.0,0.0,555.9429931640625,2046192.625
9.0,5.0,1.0,22.307334899902344,76.63670349121094,2.5999999046325684,220.0,0.0,0.0,22.159631729125977,47.9018669128418,0.0,19.0,23.25,0.0,530.7343139648438,1950185.75
9.0,5.0,2.0,22.33148956298828,79.65605163574219,2.5999999046325684,230.0,0.0,0.0,22.01103782653809,46.15907669067383,0.0,19.0,23.25,0.0,507.7887268066406,1864313.625
9.0,5.0,3.0,21.93802261352539,80.5565185546875,2.5,240.0,0.0,0.0,21.865327835083008,44.68363571166992,0.0,12.0,30.0,0.0,486.6243286132813,1784766.375
9.0,5.0,4.0,21.482398986816406,80.7385482788086,2.5999999046325684,230.0,0.0,0.0,21.74925422668457,43.70242691040039,0.0,20.0,23.25,0.0,481.9035034179688,1734852.625
9.0,5.0,5.0,21.088638305664062,81.52328491210938,2.5999999046325684,240.0,7.0,16.0,21.6332950592041,42.507591247558594,0.0,13.0,29.0,0.0,465.4969482421875,1675789.0
9.0,5.0,6.0,22.04509925842285,79.3765869140625,4.099999904632568,240.0,61.0,242.0,21.647029876708984,44.82319641113281,0.0,15.0,27.0,0.0,364.9626159667969,1313926.25
9.0,5.0,7.0,23.169496536254883,71.9460678100586,4.599999904632568,240.0,95.0,505.0,21.795549392700195,45.14828872680664,0.0,14.0,28.0,0.0,390.8572998046875,1400668.5
9.0,5.0,8.0,24.066953659057617,69.67719268798828,4.099999904632568,240.0,124.0,673.0,23.249786376953125,51.35319137573242,20.0,20.0,23.25,0.0,2483.189453125,8446009.0
9.0,5.0,9.0,24.762954711914062,68.40867614746094,4.099999904632568,240.0,147.0,743.0,25.78441047668457,49.37932205200195,20.0,12.0,30.0,0.0,871.6014404296875,3126680.0
9.0,5.0,10.0,25.79550170898437,66.60489654541016,3.5999999046325684,200.0,160.0,780.0,27.43852806091309,49.784427642822266,20.0,12.0,30.0,0.0,1164.892333984375,4127277.0
9.0,5.0,11.0,26.96153259277344,62.20977783203125,3.5999999046325684,200.0,167.0,796.0,25.998069763183597,47.61956405639648,16.0,16.0,26.0,0.0,5911.05712890625,22436642.0
9.0,5.0,12.0,26.98457908630371,64.10132598876953,4.099999904632568,190.0,166.0,794.0,24.999122619628903,46.63492965698242,8.0,17.0,25.0,0.0,6248.61279296875,23898324.0
9.0,5.0,13.0,26.873409271240234,66.72634887695312,5.699999809265137,190.0,158.0,774.0,23.24906539916992,50.69013977050781,16.0,20.0,23.25,0.0,10975.794921875,40391824.0
9.0,5.0,14.0,26.55965614318848,69.7308578491211,6.199999809265137,190.0,200.0,503.0,26.601713180541992,50.04531478881836,20.0,14.0,28.0,0.0,762.3037109375,2636201.0
9.0,5.0,15.0,26.67801856994629,72.48575592041016,6.699999809265137,190.0,178.0,333.0,23.750782012939453,51.21992874145508,20.0,21.0,23.25,0.0,11870.080078125,42966672.0
9.0,5.0,16.0,25.26152801513672,74.4598159790039,6.699999809265137,190.0,144.0,57.0,25.99976921081543,55.19916915893555,20.0,16.0,26.0,0.0,1835.16015625,6122024.0
9.0,5.0,17.0,24.33878898620605,76.04569244384766,7.199999809265137,200.0,56.0,141.0,25.0004997253418,56.62054443359375,20.0,17.0,25.0,0.0,3847.04345703125,13725463.0
9.0,5.0,18.0,24.257888793945312,77.42706298828125,5.699999809265137,210.0,0.0,0.0,23.24937438964844,58.08464431762695,10.0,20.0,23.25,0.0,4789.03955078125,19192530.0
9.0,5.0,19.0,25.17832374572754,74.91425323486328,1.5,190.0,0.0,0.0,23.97826385498047,52.11125946044922,2.0,14.0,28.0,0.0,714.2702026367188,2580281.5
9.0,5.0,20.0,25.38348388671875,73.28502655029297,2.0999999046325684,230.0,0.0,0.0,23.81344413757324,51.123443603515625,2.0,16.0,26.0,0.0,713.6827392578125,2569258.0
9.0,5.0,21.0,25.4957332611084,67.8760986328125,2.5999999046325684,250.0,0.0,0.0,23.195066452026367,49.76129913330078,0.0,14.0,28.0,0.0,611.4957885742188,2246743.25
9.0,5.0,22.0,25.058794021606445,72.31153106689453,3.5999999046325684,250.0,0.0,0.0,22.848478317260746,47.8799934387207,0.0,20.0,23.25,0.0,608.8759765625,2492066.5
9.0,5.0,23.0,24.26334953308105,73.75663757324219,3.0999999046325684,280.0,0.0,0.0,22.57843399047852,46.21870422363281,0.0,12.0,30.0,0.0,561.4407348632812,2053871.0
9.0,6.0,0.0,23.696496963500977,80.40448760986328,4.099999904632568,260.0,0.0,0.0,22.350812911987305,44.59954833984375,0.0,17.0,25.0,0.0,540.3629150390625,1978016.125
9.0,6.0,1.0,23.634864807128903,76.03388214111328,3.0999999046325684,260.0,0.0,0.0,22.158056259155277,43.063106536865234,0.0,19.0,23.25,0.0,520.4064331054688,1904734.375
9.0,6.0,2.0,23.597312927246094,77.7886734008789,2.0999999046325684,260.0,0.0,0.0,22.044265747070312,41.98785018920898,0.0,13.0,29.0,0.0,515.7886352539062,1856839.0
9.0,6.0,3.0,22.886882781982425,76.54337310791016,2.0999999046325684,280.0,0.0,0.0,21.925586700439453,40.71693801879883,0.0,12.0,30.0,0.0,499.8429565429688,1799434.625
9.0,6.0,4.0,23.30323028564453,72.42225646972656,2.0999999046325684,350.0,0.0,0.0,21.81439781188965,39.68540573120117,0.0,12.0,30.0,0.0,484.3150024414063,1743534.0
9.0,6.0,5.0,21.800180435180664,83.26815032958984,2.5999999046325684,30.0,0.0,0.0,21.708086013793945,38.739051818847656,0.0,13.0,29.0,0.0,469.15423583984375,1688955.25
9.0,6.0,6.0,24.490591049194336,65.91665649414062,3.5999999046325684,20.0,42.0,442.0,21.76570701599121,40.6930046081543,0.0,21.0,23.25,0.0,781.5936889648438,2736417.5
9.0,6.0,7.0,25.125551223754883,58.17184829711914,4.599999904632568,20.0,66.0,664.0,21.55779457092285,40.38748550415039,0.0,20.0,23.25,0.0,1517.2257080078125,5443408.5
9.0,6.0,8.0,26.4276180267334,53.38997268676758,4.099999904632568,20.0,87.0,770.0,23.8367977142334,42.774044036865234,20.0,16.0,26.0,0.0,1336.4830322265625,4768236.5
9.0,6.0,9.0,27.623950958251957,50.493751525878906,2.5999999046325684,30.0,102.0,827.0,23.24913024902344,51.70241165161133,20.0,19.0,23.25,0.0,5677.69873046875,18818804.0
9.0,6.0,10.0,29.252765655517575,44.83555603027344,2.0999999046325684,20.0,111.0,858.0,24.99905586242676,51.35409927368164,20.0,17.0,25.0,0.0,2848.666015625,9885915.0
9.0,6.0,11.0,27.90562438964844,57.89524841308594,5.199999809265137,210.0,141.0,733.0,28.080005645751957,47.01028060913086,16.0,12.0,30.0,0.0,923.4340209960938,3230173.25
9.0,6.0,12.0,28.20536994934082,56.52763366699219,4.099999904632568,190.0,110.0,625.0,28.563692092895508,45.34535598754883,8.0,12.0,30.0,0.0,818.065673828125,2908556.75
9.0,6.0,13.0,28.669862747192383,55.22280883789063,3.5999999046325684,170.0,220.0,506.0,27.99950408935547,54.38816833496094,16.0,14.0,28.0,0.0,2507.573486328125,9051466.0
9.0,6.0,14.0,27.20944595336914,57.563812255859375,4.599999904632568,150.0,96.0,811.0,28.99714469909668,53.11572647094727,20.0,13.0,29.0,0.0,1829.291015625,6419768.0
9.0,6.0,15.0,26.423439025878903,62.19618606567383,5.699999809265137,160.0,83.0,702.0,28.99688720703125,56.799072265625,20.0,13.0,29.0,0.0,2333.60302734375,8323710.5
9.0,6.0,16.0,25.697811126708984,68.47301483154297,4.599999904632568,160.0,61.0,629.0,25.99667358398437,51.98875045776367,20.0,16.0,26.0,0.0,7378.390625,30799676.0
9.0,6.0,17.0,24.591508865356445,76.09432983398438,4.599999904632568,160.0,36.0,361.0,23.664794921875,51.06403350830078,20.0,21.0,23.25,0.0,11834.8662109375,42996976.0
9.0,6.0,18.0,24.541767120361328,81.67002868652344,4.099999904632568,180.0,0.0,0.0,25.3673038482666,45.95858001708984,10.0,14.0,28.0,0.0,1083.360107421875,3878615.25
9.0,6.0,19.0,24.61312866210937,85.17404174804688,3.0999999046325684,180.0,0.0,0.0,24.999727249145508,45.040775299072266,2.0,17.0,25.0,0.0,1368.00830078125,5151301.0
9.0,6.0,20.0,24.755165100097656,85.02535247802734,2.5999999046325684,180.0,0.0,0.0,24.465377807617188,44.5122184753418,2.0,14.0,28.0,0.0,758.85400390625,2761114.75
9.0,6.0,21.0,24.34468650817871,89.16936492919922,3.0999999046325684,180.0,0.0,0.0,23.807897567749023,43.56987380981445,0.0,14.0,28.0,0.0,658.2630004882812,2424913.5
9.0,6.0,22.0,23.90223503112793,89.53912353515625,2.5999999046325684,150.0,0.0,0.0,23.350595474243164,43.06232833862305,0.0,15.0,27.0,0.0,633.0687255859375,2329609.5
9.0,6.0,23.0,23.91991806030273,89.7232437133789,2.5999999046325684,190.0,0.0,0.0,22.992586135864254,41.52564239501953,0.0,14.0,28.0,0.0,600.4609985351562,2211258.75
9.0,7.0,0.0,23.49116325378418,88.76720428466797,2.5999999046325684,190.0,0.0,0.0,23.014074325561523,39.36101913452149,0.0,14.0,28.0,0.0,570.70458984375,2100011.75
9.0,7.0,1.0,23.35511779785156,93.05072784423828,2.5999999046325684,180.0,0.0,0.0,22.889684677124023,37.82125854492188,0.0,16.0,26.0,0.0,546.3557739257812,2004419.25
9.0,7.0,2.0,23.491788864135746,94.74951171875,3.0999999046325684,190.0,0.0,0.0,22.75502014160156,36.48045349121094,0.0,18.0,24.0,0.0,525.135009765625,1923411.5
9.0,7.0,3.0,23.14197540283203,93.33973693847656,2.5999999046325684,200.0,0.0,0.0,22.63130569458008,35.22633361816406,0.0,19.0,23.25,0.0,506.3290100097656,1851792.5
9.0,7.0,4.0,23.26419448852539,95.9005889892578,3.0999999046325684,210.0,0.0,0.0,22.536945343017575,34.42742156982422,0.0,17.0,25.0,0.0,501.6852416992188,1806066.875
9.0,7.0,5.0,22.787309646606445,96.55181884765624,2.5999999046325684,240.0,0.0,0.0,22.438798904418945,33.47122573852539,0.0,16.0,26.0,0.0,487.8222351074219,1756160.0
9.0,7.0,6.0,23.09288787841797,91.95974731445312,3.5999999046325684,240.0,114.0,51.0,22.42459487915039,32.37340545654297,0.0,20.0,23.25,0.0,581.4207153320312,2098394.25
9.0,7.0,7.0,22.86387634277344,92.4074935913086,3.0999999046325684,240.0,127.0,66.0,22.474609375,31.24937629699707,0.0,16.0,26.0,0.0,471.887451171875,1694698.125
9.0,7.0,8.0,24.23971176147461,84.19181060791016,4.099999904632568,220.0,311.0,256.0,22.654340744018555,29.87331199645996,0.0,14.0,28.0,0.0,492.3130187988281,1759694.0
9.0,7.0,9.0,24.911205291748047,79.35655975341797,4.099999904632568,200.0,199.0,621.0,22.37015914916992,29.4431209564209,0.0,17.0,25.0,0.0,1267.494873046875,4530329.5
9.0,7.0,10.0,25.347660064697266,80.89166259765625,4.099999904632568,190.0,140.0,431.0,22.433359146118164,29.97965812683105,0.0,19.0,23.25,0.0,1966.220458984375,7225745.0
9.0,7.0,11.0,25.3074951171875,77.78726196289062,4.599999904632568,180.0,154.0,809.0,22.825946807861328,27.41036796569824,0.0,14.0,28.0,0.0,571.5833740234375,2037481.375
9.0,7.0,12.0,25.782207489013672,78.1493911743164,6.699999809265137,180.0,153.0,807.0,23.316680908203125,25.981332778930664,0.0,15.0,27.0,0.0,706.8657836914062,2494501.75
9.0,7.0,13.0,26.637842178344727,77.53658294677734,6.199999809265137,180.0,145.0,788.0,23.667110443115234,26.18817138671875,0.0,17.0,25.0,0.0,1342.41650390625,4849543.0
9.0,7.0,14.0,26.106788635253903,77.7915267944336,7.199999809265137,190.0,151.0,673.0,23.908884048461918,23.963586807250977,0.0,14.0,28.0,0.0,636.940185546875,2272041.5
9.0,7.0,15.0,25.191585540771484,76.68939208984375,7.199999809265137,180.0,111.0,655.0,23.61221694946289,25.445392608642575,0.0,17.0,25.0,0.0,1850.0341796875,6806919.5
9.0,7.0,16.0,25.294754028320312,73.4815673828125,7.699999809265137,190.0,84.0,444.0,23.97651672363281,25.02725982666016,0.0,16.0,26.0,0.0,1198.8944091796875,4317313.0
9.0,7.0,17.0,24.268112182617188,80.58939361572266,8.800000190734863,190.0,45.0,183.0,23.250043869018555,26.501855850219727,0.0,21.0,23.25,0.0,2618.574951171875,10300417.0
9.0,7.0,18.0,24.263431549072266,82.24968719482422,8.199999809265137,200.0,0.0,0.0,23.42728042602539,24.858116149902344,0.0,15.0,27.0,0.0,598.4385375976562,2168133.0
9.0,7.0,19.0,23.99738502502441,86.78339385986328,7.699999809265137,190.0,0.0,0.0,23.433521270751957,24.07083320617676,0.0,14.0,28.0,0.0,598.5835571289062,2154900.75
9.0,7.0,20.0,24.081544876098636,84.37799072265625,5.699999809265137,210.0,0.0,0.0,23.26814079284668,23.28347396850586,0.0,17.0,25.0,0.0,567.0055541992188,2071962.0
9.0,7.0,21.0,23.73525047302246,83.88650512695312,4.599999904632568,210.0,0.0,0.0,23.11248588562012,22.612573623657227,0.0,15.0,27.0,0.0,546.54638671875,1999976.625
9.0,7.0,22.0,23.17832374572754,85.41588592529297,4.099999904632568,210.0,0.0,0.0,22.960294723510746,21.98200798034668,0.0,17.0,25.0,0.0,525.5596923828125,1925085.5
9.0,7.0,23.0,23.140789031982425,86.80960845947266,3.5999999046325684,230.0,0.0,0.0,22.81350326538086,21.41959381103516,0.0,20.0,23.25,0.0,503.0823669433594,1845978.125
9.0,8.0,0.0,23.605484008789062,87.08819580078125,3.5999999046325684,230.0,0.0,0.0,22.701095581054688,21.053829193115234,0.0,14.0,28.0,0.0,497.701171875,1791724.125
9.0,8.0,1.0,22.499771118164062,91.69293212890624,3.0999999046325684,250.0,0.0,0.0,22.583553314208984,20.61115074157715,0.0,21.0,23.25,0.0,480.6564331054688,1730363.125
9.0,8.0,2.0,22.76670265197754,95.0151824951172,3.0999999046325684,230.0,0.0,0.0,22.47637367248535,20.220787048339844,0.0,21.0,23.25,0.0,464.8699035644531,1673531.625
9.0,8.0,3.0,22.21110725402832,98.70704650878906,2.5999999046325684,250.0,0.0,0.0,22.37527656555176,19.89423370361328,0.0,18.0,24.0,0.0,449.76214599609375,1619143.75
9.0,8.0,4.0,22.10566520690918,99.32406616210938,2.5999999046325684,210.0,0.0,0.0,22.28054618835449,19.58624267578125,0.0,15.0,27.0,0.0,435.9205932617188,1569314.125
9.0,8.0,5.0,21.929155349731445,99.45247650146484,2.0999999046325684,240.0,0.0,0.0,22.19226837158203,19.30907821655273,0.0,19.0,23.25,0.0,423.0480346679688,1522972.875
9.0,8.0,6.0,23.0639705657959,91.71931457519533,1.5,280.0,65.0,102.0,22.16459274291992,18.831573486328125,0.0,18.0,24.0,0.0,407.9324340820313,1471601.625
9.0,8.0,7.0,23.5404052734375,83.90028381347656,2.5999999046325684,30.0,189.0,123.0,22.272836685180664,18.34252548217773,0.0,15.0,27.0,0.0,419.71917724609375,1499207.375
9.0,8.0,8.0,24.51067352294922,75.92243194580078,3.5999999046325684,30.0,205.0,363.0,21.920387268066406,19.25045585632324,0.0,19.0,23.25,0.0,1223.3218994140625,4415958.0
9.0,8.0,9.0,25.503223419189453,69.77098083496094,4.099999904632568,70.0,297.0,263.0,22.327348709106445,18.040557861328125,0.0,15.0,27.0,0.0,510.68212890625,1807385.75
9.0,8.0,10.0,24.35723304748535,69.16722869873047,6.699999809265137,50.0,378.0,268.0,22.851577758789062,17.56547737121582,0.0,15.0,27.0,0.0,638.0253295898438,2246667.25
9.0,8.0,11.0,24.175071716308597,64.91815185546875,6.199999809265137,50.0,408.0,316.0,22.690195083618164,18.01947784423828,0.0,18.0,24.0,0.0,1806.6854248046875,6650112.0
9.0,8.0,12.0,23.461557388305664,68.56224822998047,5.199999809265137,70.0,284.0,167.0,23.02177047729492,17.730308532714844,0.0,18.0,24.0,0.0,1570.013916015625,5502982.5
9.0,8.0,13.0,21.344314575195312,81.13722229003906,4.599999904632568,60.0,212.0,0.0,23.287830352783203,16.720945358276367,0.0,12.0,30.0,0.0,533.8572998046875,1896834.25
9.0,8.0,14.0,20.846662521362305,83.22962951660156,4.599999904632568,60.0,175.0,0.0,23.250024795532227,17.335758209228516,0.0,20.0,23.25,0.0,1543.2437744140625,5849118.5
9.0,8.0,15.0,20.679407119750977,81.42228698730469,5.699999809265137,70.0,125.0,0.0,23.210521697998047,16.704416275024414,0.0,14.0,28.0,0.0,510.3439636230469,1840356.25
9.0,8.0,16.0,20.401405334472656,81.25152587890625,3.5999999046325684,80.0,72.0,0.0,23.121612548828125,16.416358947753906,0.0,18.0,24.0,0.0,510.9123840332031,1839284.5
9.0,8.0,17.0,19.72425651550293,83.04759979248047,3.0999999046325684,70.0,36.0,0.0,22.9791259765625,16.06207847595215,0.0,18.0,24.0,0.0,490.3123474121094,1789170.625
9.0,8.0,18.0,19.205013275146484,80.88037109375,2.5999999046325684,80.0,0.0,0.0,22.816089630126957,15.769970893859863,0.0,15.0,27.0,0.0,468.9468994140625,1721452.0
9.0,8.0,19.0,19.40806198120117,79.93521118164062,2.5999999046325684,60.0,0.0,0.0,22.63319396972656,15.528692245483398,0.0,20.0,23.25,0.0,446.4526977539063,1642434.75
9.0,8.0,20.0,19.642980575561523,77.3668212890625,2.5999999046325684,60.0,0.0,0.0,22.453067779541016,15.30373764038086,0.0,20.0,23.25,0.0,424.8416137695313,1563135.5
9.0,8.0,21.0,19.296794891357425,80.7162094116211,2.5999999046325684,60.0,0.0,0.0,22.28537940979004,15.101587295532228,0.0,17.0,25.0,0.0,404.9596557617188,1488560.5
9.0,8.0,22.0,19.580888748168945,79.15535736083984,2.0999999046325684,60.0,0.0,0.0,22.13437843322754,14.911934852600098,0.0,19.0,23.25,0.0,387.304443359375,1421836.125
9.0,8.0,23.0,19.49284553527832,78.67893981933594,2.0999999046325684,70.0,0.0,0.0,22.02289390563965,14.773716926574709,0.0,14.0,28.0,0.0,382.9454040527344,1378603.5
9.0,9.0,0.0,19.581666946411133,80.10681915283203,2.0999999046325684,70.0,0.0,0.0,21.5614013671875,14.900208473205566,0.0,12.0,30.0,0.0,358.4291687011719,1311326.0
9.0,9.0,1.0,18.85085105895996,83.24932098388672,2.0999999046325684,60.0,0.0,0.0,21.463947296142575,24.49452781677246,0.0,14.0,28.0,0.0,161.5147705078125,581453.1875
9.0,9.0,2.0,18.85946273803711,83.68917846679688,2.0999999046325684,70.0,0.0,0.0,21.360567092895508,37.57263946533203,0.0,12.0,30.0,0.0,167.02761840820312,601299.4375
9.0,9.0,3.0,18.710224151611328,86.11979675292969,2.5999999046325684,70.0,0.0,0.0,21.25906562805176,49.12972640991211,0.0,12.0,30.0,0.0,158.52801513671875,570700.875
9.0,9.0,4.0,18.835811614990234,85.63894653320312,2.0999999046325684,70.0,0.0,0.0,21.16007804870605,57.40947723388672,0.0,19.0,23.25,0.0,165.87567138671875,597152.375
9.0,9.0,5.0,18.145776748657227,85.08222961425781,2.5999999046325684,60.0,0.0,0.0,21.06829643249512,62.37857437133789,0.0,12.0,30.0,0.0,124.72824096679688,449021.6875
9.0,9.0,6.0,18.13299560546875,84.81034851074219,2.0999999046325684,70.0,35.0,0.0,21.000152587890625,65.42654418945312,0.0,21.0,23.25,0.0,865.9390258789062,3754562.25
9.0,9.0,7.0,18.86794853210449,84.85546875,2.5999999046325684,70.0,88.0,0.0,20.963773727416992,66.80701446533203,0.0,16.0,26.0,0.0,167.63259887695312,603477.3125
9.0,9.0,8.0,20.156457901000977,83.13068389892578,3.0999999046325684,70.0,145.0,0.0,23.170181274414062,66.31566619873047,20.0,13.0,29.0,0.0,304.2821044921875,1075318.375
9.0,9.0,9.0,22.5666446685791,71.2539291381836,4.099999904632568,100.0,218.0,412.0,25.21384620666504,63.75636291503906,20.0,14.0,28.0,0.0,378.6307678222656,1342574.625
9.0,9.0,10.0,23.763996124267575,68.90544128417969,4.099999904632568,110.0,173.0,446.0,26.702024459838867,62.48094940185547,20.0,13.0,29.0,0.0,614.2738037109375,2120437.0
9.0,9.0,11.0,24.0864315032959,67.79682922363281,4.099999904632568,180.0,238.0,0.0,27.69434928894043,60.88858795166016,16.0,14.0,28.0,0.0,789.0598754882812,2774636.0
9.0,9.0,12.0,24.453920364379883,63.7077751159668,3.5999999046325684,160.0,269.0,276.0,28.177230834960938,57.788848876953125,8.0,13.0,29.0,0.0,590.1591186523438,2073493.5
9.0,9.0,13.0,24.71833038330078,65.2909164428711,3.5999999046325684,150.0,216.0,0.0,24.195497512817383,48.85075759887695,16.0,19.0,23.25,0.0,9964.1787109375,40313428.0
9.0,9.0,14.0,24.13030815124512,72.4990463256836,4.099999904632568,160.0,235.0,292.0,27.12993812561035,54.08885192871094,20.0,12.0,30.0,0.0,537.1407470703125,1912252.875
9.0,9.0,15.0,24.105525970458984,75.74903106689453,4.599999904632568,150.0,131.0,0.0,23.76243782043457,50.35186004638672,20.0,21.0,23.25,0.0,10039.302734375,39044964.0
9.0,9.0,16.0,24.25539207458496,81.83320617675781,3.5999999046325684,130.0,74.0,0.0,23.253393173217773,56.52796936035156,20.0,20.0,23.25,0.0,7037.34619140625,24727388.0
9.0,9.0,17.0,24.113828659057617,83.87936401367188,3.5999999046325684,130.0,51.0,89.0,25.805927276611328,56.71028518676758,20.0,16.0,26.0,0.0,631.4384155273438,2204698.25
9.0,9.0,18.0,23.551965713500977,86.63455200195312,2.0999999046325684,120.0,0.0,0.0,25.73980712890625,51.72718048095703,10.0,14.0,28.0,0.0,969.4784545898438,3453609.5
9.0,9.0,19.0,24.11981773376465,86.1254653930664,2.0999999046325684,70.0,0.0,0.0,25.051271438598636,50.04854583740234,2.0,15.0,27.0,0.0,739.9761352539062,2682204.0
9.0,9.0,20.0,23.668201446533203,89.00244140625,2.0999999046325684,70.0,0.0,0.0,23.2497501373291,56.06407928466797,2.0,20.0,23.25,0.0,1715.14892578125,7198675.0
9.0,9.0,21.0,23.77825736999512,83.13426971435547,2.0999999046325684,60.0,0.0,0.0,23.06500816345215,54.39835739135742,0.0,17.0,25.0,0.0,579.258544921875,2110774.0
9.0,9.0,22.0,23.15532684326172,81.62384796142578,0.0,0.0,0.0,0.0,22.82956314086914,52.95914077758789,0.0,19.0,23.25,0.0,577.7262573242188,2079814.5
9.0,9.0,23.0,24.368730545043945,79.20161437988281,3.0999999046325684,340.0,0.0,0.0,22.44683265686035,51.4290885925293,0.0,16.0,26.0,0.0,546.6613159179688,1999844.25
9.0,10.0,0.0,24.4959659576416,72.46807098388672,4.599999904632568,340.0,0.0,0.0,22.203399658203125,49.753509521484375,0.0,21.0,23.25,0.0,525.2057495117188,1923542.5
9.0,10.0,1.0,22.95463180541992,72.84477233886719,5.699999809265137,340.0,0.0,0.0,22.039043426513672,48.56829833984375,0.0,13.0,29.0,0.0,518.73291015625,1867438.375
9.0,10.0,2.0,21.340845108032227,76.0716323852539,4.599999904632568,350.0,0.0,0.0,21.87900733947754,47.0814208984375,0.0,14.0,28.0,0.0,502.5507507324219,1809182.75
9.0,10.0,3.0,21.161449432373047,63.36751937866211,8.199999809265137,10.0,0.0,0.0,21.764738082885746,45.80913543701172,0.0,17.0,25.0,0.0,485.4339599609375,1747562.25
9.0,10.0,4.0,19.642364501953125,45.499324798583984,5.699999809265137,20.0,0.0,0.0,21.623992919921875,44.47590255737305,0.0,21.0,23.25,0.0,450.7599182128906,1652165.75
9.0,10.0,5.0,19.1568660736084,53.369998931884766,4.599999904632568,360.0,0.0,0.0,21.485885620117188,43.28181457519531,0.0,18.0,24.0,0.0,430.5969543457031,1581476.375
