Actual (kWh),Predicted (kWh),Error (kWh)
125.6,120.18746,5.412538146972651
123.8,120.27416,3.5258377075195284
128.0,119.82927,8.170730590820312
127.6,121.47279,6.127206420898432
124.1,121.59834,2.501657104492182
120.2,120.95173,-0.7517288208007784
115.3,118.17568,-2.8756820678710966
122.0,115.06171,6.93829345703125
129.1,116.719215,12.380784606933588
127.4,120.20802,7.191976928710943
124.3,121.322426,2.977574157714841
125.8,119.405334,6.394665527343747
124.7,119.8184,4.881602478027347
124.5,119.54234,4.9576568603515625
120.2,119.39149,0.8085128784179716
117.0,117.71796,-0.71795654296875
117.9,115.808395,2.091604614257818
113.6,114.78322,-1.1832183837890682
111.0,113.027084,-2.0270843505859375
111.1,111.544624,-0.44462432861328693
111.0,111.079315,-0.079315185546875
111.0,111.040535,-0.04053497314453125
111.0,111.189804,-0.1898040771484375
111.1,111.327736,-0.22773590087891193
111.8,111.774315,0.025685119628903408
111.0,111.55653,-0.5565338134765625
111.0,111.079666,-0.0796661376953125
111.1,110.53594,0.5640579223632756
110.5,109.617355,0.8826446533203125
108.8,108.860435,-0.06043548583984659
109.8,108.07654,1.7234619140624972
108.5,108.10557,0.39443206787109375
107.5,107.74358,-0.24358367919921875
107.4,107.18907,0.21092834472656818
108.3,107.294334,1.0056655883789034
106.0,108.555664,-2.5556640625
107.5,108.00403,-0.5040283203125
108.4,108.06623,0.33376922607422443
108.4,109.533745,-1.133744812011713
110.2,109.70525,0.4947463989257841
117.5,109.53802,7.961982727050781
139.2,116.1723,23.02769775390624
142.4,127.53623,14.8637680053711
144.0,125.45803,18.541969299316406
144.0,126.52409,17.475906372070312
144.0,128.12866,15.871337890625
144.0,129.46297,14.537033081054688
134.1,131.36487,2.7351318359374943
135.0,130.63554,4.3644561767578125
137.7,129.6313,8.068698120117176
139.8,130.17183,9.628170776367199
143.7,130.6572,13.042803955078114
141.8,131.61203,10.187969970703136
144.0,132.88889,11.111114501953125
144.0,138.34128,5.658721923828125
144.0,140.21529,3.7847137451171875
144.0,140.89142,3.10858154296875
144.0,140.52092,3.4790802001953125
141.0,140.00198,0.998016357421875
129.4,135.76465,-6.364648437499994
134.7,129.1873,5.512698364257801
132.8,129.38692,3.413082885742199
141.2,128.16478,13.035220336914051
131.0,129.53505,1.4649505615234375
124.1,126.10252,-2.002523803710943
121.1,122.896454,-1.7964538574218807
118.3,120.808235,-2.508235168457034
115.4,118.743004,-3.343003845214838
114.0,116.27479,-2.2747879028320312
114.3,113.98447,0.31553344726562216
113.4,114.10487,-0.7048736572265568
111.6,112.80454,-1.204542541503912
110.3,111.17916,-0.8791610717773466
108.5,109.64771,-1.1477127075195312
108.1,108.643295,-0.5432952880859432
109.4,107.87212,1.527876281738287
107.4,107.869064,-0.4690643310546818
107.5,106.80422,0.6957778930664062
108.0,106.55917,1.440826416015625
107.7,106.606384,1.0936157226562528
108.9,106.42023,2.4797729492187557
110.7,107.84027,2.859729003906253
109.2,109.061745,0.1382553100585966
110.0,109.20805,0.7919464111328125
108.9,109.112076,-0.21207580566405682
108.4,108.46032,-0.060319519042963066
107.6,108.610535,-1.0105346679687557
107.7,108.75915,-1.059147644042966
113.8,108.93151,4.868489074707028
132.2,114.12846,18.0715362548828
131.9,126.89545,5.004553222656256
132.5,123.85207,8.647926330566406
136.0,123.55603,12.4439697265625
140.9,124.79102,16.108976745605474
142.7,127.564735,15.135264587402332
140.7,130.87158,9.828417968749989
217.7,133.23195,84.46805114746093
113.5,163.53398,-50.03398132324219
106.4,134.92715,-28.52715454101562
99.7,127.95615,-28.256146240234372
128.3,123.49725,4.802746582031261
143.8,127.08293,16.717068481445324
143.7,131.98727,11.712725830078114
143.4,135.88744,7.512564086914068
143.8,137.0545,6.745495605468761
125.7,136.01842,-10.318417358398435
119.8,128.93948,-9.139483642578128
121.3,126.90833,-5.608332824707034
116.5,124.61247,-8.112472534179688
116.9,121.74543,-4.845429992675776
116.6,122.97416,-6.374159240722662
118.0,123.50134,-5.5013427734375
120.7,124.74683,-4.046833801269528
123.4,125.83009,-2.430093383789057
123.8,124.65237,-0.8523666381835966
118.5,124.34477,-5.8447723388671875
109.8,121.768326,-11.968325805664065
114.9,115.77116,-0.8711563110351506
120.0,116.314125,3.6858749389648438
122.7,118.29142,4.408580017089847
123.3,119.28248,4.017521667480466
119.2,120.63232,-1.432316589355466
112.4,118.01543,-5.615426635742182
109.3,111.932945,-2.6329452514648466
106.1,108.208786,-2.108786010742193
101.8,106.389496,-4.589495849609378
102.0,104.2475,-2.24749755859375
102.9,104.503044,-1.603044128417963
102.6,105.958565,-3.358564758300787
101.8,105.041046,-3.241046142578128
102.0,104.559906,-2.559906005859375
101.4,105.399025,-3.9990249633789006
99.5,105.76735,-6.2673492431640625
101.3,105.46073,-4.160731506347659
100.4,106.80241,-6.402406311035151
98.9,106.45397,-7.553971862792963
105.3,105.904785,-0.6047851562500028
115.5,110.438324,5.061676025390625
109.4,124.61465,-15.214646911621088
113.3,114.16543,-0.8654281616210966
118.3,114.44291,3.857090759277341
120.2,117.80357,2.3964263916015653
122.6,119.130684,3.469316101074213
125.1,120.810486,4.289514160156244
124.4,122.1186,2.2814010620117244
125.3,121.7074,3.592602539062497
125.2,121.518036,3.681964111328128
125.3,119.99019,5.309811401367185
138.0,121.56346,16.436538696289062
146.2,128.48135,17.718646240234364
128.3,131.10832,-2.808322143554676
177.0,130.25423,46.74577331542969
162.3,137.1602,25.139797973632824
132.6,138.82541,-6.225408935546881
119.8,135.3086,-15.508593750000003
119.2,125.50173,-6.301731872558591
122.4,119.59141,2.8085922241210994
121.4,117.927635,3.472364807128912
120.3,117.612755,2.6872451782226534
118.8,116.51827,2.2817276000976534
114.3,115.56323,-1.2632324218750028
112.1,112.84228,-0.7422775268554744
112.1,110.69855,1.4014526367187443
112.9,110.127556,2.772444152832037
113.4,111.62305,1.7769531250000057
113.9,111.51196,2.3880371093750057
112.0,111.27563,0.7243728637695312
112.5,110.38717,2.1128311157226562
111.2,110.27988,0.9201232910156278
110.5,110.30689,0.19310760498046875
108.9,110.07704,-1.1770416259765568
108.0,109.19069,-1.1906890869140625
107.0,108.24387,-1.2438735961914062
108.0,106.69984,1.3001632690429688
110.0,108.26242,1.737579345703125
108.6,109.247536,-0.6475357055664119
108.0,109.58926,-1.5892562866210938
106.7,109.120255,-2.4202545166015597
106.3,109.13097,-2.8309661865234403
107.7,109.41602,-1.7160232543945284
106.7,109.35719,-2.6571929931640597
106.0,108.4536,-2.4535980224609375
106.3,108.67284,-2.3728363037109403
110.5,109.70279,0.797210693359375
114.5,111.72175,2.7782516479492188
124.3,114.586555,9.713444519042966
124.8,129.05313,-4.253131103515628
124.6,125.22397,-0.6239685058593807
128.1,124.17844,3.9215637207031193
131.6,124.615845,6.984155273437494
133.6,125.07122,8.528779602050776
224.8,128.97768,95.82232360839845
137.1,164.03993,-26.939932250976568
144.0,138.11371,5.88629150390625
143.1,136.9319,6.168099975585932
117.9,137.4073,-19.507302856445307
131.2,130.34663,0.8533660888671761
143.8,132.1838,11.616192626953136
144.0,135.62929,8.370712280273438
143.7,135.53593,8.164065551757801
143.4,134.63786,8.762136840820318
143.8,134.23326,9.566738891601574
139.9,135.04579,4.854208374023443
120.3,134.6434,-14.343402099609378
126.1,130.872,-4.771994018554693
123.6,130.72556,-7.125555419921881
118.0,129.74573,-11.7457275390625
114.6,127.50416,-12.904158020019537
112.6,125.334206,-12.734205627441412
111.3,123.60632,-12.306323242187503
118.2,122.580414,-4.380413818359372
122.2,123.42166,-1.2216613769531222
121.9,122.823875,-0.9238754272460881
125.7,122.40475,3.295252990722659
122.4,122.56569,-0.16568908691405682
122.0,120.857124,1.1428756713867188
114.0,119.377754,-5.377754211425781
109.4,115.27956,-5.879556274414057
110.8,111.565025,-0.7650253295898466
111.0,111.16849,-0.168487548828125
110.4,111.577354,-1.177354431152338
108.2,110.8736,-2.673596191406247
108.4,109.747734,-1.347734069824213
108.6,109.64017,-1.0401672363281307
108.4,109.205055,-0.8050552368164006
109.0,109.6678,-0.6678009033203125
108.0,110.15354,-2.1535415649414062
107.5,110.00241,-2.502410888671875
105.8,110.092636,-4.29263610839844
105.9,109.434616,-3.534616088867182
103.4,109.765205,-6.365205383300776
105.0,108.021416,-3.0214157104492188
109.0,107.78863,1.2113723754882812
117.5,113.94181,3.5581893920898438
114.2,127.771065,-13.571064758300778
116.5,128.36124,-11.861236572265625
125.2,127.243645,-2.043644714355466
130.7,130.33696,0.36304016113280113
127.6,131.93933,-4.339331054687506
114.4,131.31741,-16.91741333007812
103.0,127.39073,-24.390731811523438
106.7,124.32055,-17.620549011230466
119.6,122.47487,-2.874868774414068
124.6,124.89424,-0.2942413330078182
135.1,127.9403,7.159700012207026
144.0,132.23866,11.761337280273438
143.3,137.89368,5.406323242187511
132.0,136.14973,-4.1497344970703125
133.6,128.73203,4.867974853515619
144.3,127.83168,16.46831970214845
144.0,136.50499,7.4950103759765625
144.0,139.88419,4.115814208984375
144.0,141.60121,2.3987884521484375
144.0,142.297,1.7030029296875
140.1,140.42741,-0.3274139404296932
119.3,133.11366,-13.813662719726565
115.0,125.022865,-10.022865295410156
117.6,120.24937,-2.649366760253912
116.9,117.07382,-0.17382202148436932
115.8,115.20516,0.5948379516601534
120.0,114.61977,5.3802337646484375
119.9,116.31435,3.585653686523443
115.0,116.70927,-1.7092666625976562
113.2,113.78613,-0.5861328124999972
108.2,111.85857,-3.6585662841796847
106.1,109.714645,-3.614645385742193
105.0,107.380264,-2.3802642822265625
105.0,106.998184,-1.9981842041015625
105.6,106.25196,-0.6519607543945369
107.8,107.06623,0.7337692260742159
109.1,108.03211,1.067887878417963
111.0,109.14982,1.8501815795898438
110.7,110.38207,0.3179275512695341
109.5,110.62859,-1.1285934448242188
110.6,110.45751,0.14248809814452557
110.1,111.63933,-1.5393280029296932
108.7,111.134705,-2.434704589843747
108.7,110.875015,-2.1750152587890597
119.7,110.925385,8.774615478515628
134.7,119.53247,15.167529296874989
129.5,131.97528,-2.47528076171875
134.5,129.22574,5.274261474609375
138.8,127.4865,11.313496398925793
143.4,128.11182,15.288183593750006
144.0,128.51212,15.487884521484375
144.0,129.43369,14.566314697265625
144.0,131.31888,12.681121826171875
140.0,132.99321,7.0067901611328125
143.2,131.79692,11.403079223632801
141.0,132.13391,8.8660888671875
144.0,133.37416,10.625839233398438
144.0,132.78929,11.210708618164062
133.9,132.64514,1.2548583984375057
126.8,131.76123,-4.961230468750003
123.6,128.4724,-4.872396850585943
120.4,123.14857,-2.7485671997070256
120.8,119.19412,1.6058776855468722
115.0,118.32212,-3.3221206665039062
109.8,114.72639,-4.926387023925784
111.5,112.210106,-0.7101058959960938
110.0,112.53751,-2.5375137329101562
111.0,110.82922,0.1707763671875
108.0,110.057,-2.0569992065429688
104.5,108.31647,-3.81646728515625
104.7,106.505325,-1.8053253173828097
106.3,106.84534,-0.5453369140625028
110.3,107.20636,3.093640136718747
98.6,109.31645,-10.716452026367193
99.8,103.43833,-3.638331604003909
96.8,101.507416,-4.707415771484378
96.0,99.41763,-3.417633056640625
96.0,98.487785,-2.4877853393554688
95.3,98.4648,-3.1647979736328153
93.6,98.0894,-4.489401245117193
93.0,96.456406,-3.4564056396484375
91.0,93.81464,-2.81463623046875
90.1,93.18554,-3.0855392456054744
90.9,92.992065,-2.0920654296874943
91.3,93.0991,-1.799098205566409
92.0,93.21715,-1.2171478271484375
92.3,92.366066,-0.06606597900390909
93.0,93.169586,-0.169586181640625
93.3,93.843056,-0.5430557250976591
95.8,94.73722,1.062779235839841
95.6,97.03133,-1.4313262939453182
97.8,96.730545,1.0694549560546847
105.9,97.760345,8.13965454101563
105.8,103.614395,2.1856048583984347
113.6,103.551346,10.048654174804682
121.8,109.28278,12.517216491699216
135.1,113.087234,22.012765502929682
142.7,120.85495,21.845050048828114
132.9,123.56812,9.331877136230474
130.6,122.3938,8.206201171874994
133.1,122.24801,10.85199127197265
135.7,123.148254,12.551745605468739
131.9,124.3135,7.586500549316412
134.9,123.80918,11.0908187866211
134.8,124.64397,10.156033325195324
128.0,125.707405,2.2925949096679688
132.3,124.13883,8.161167907714855
133.5,126.178055,7.3219451904296875
128.0,126.901115,1.0988845825195312
130.2,123.990685,6.209315490722645
128.7,123.13351,5.566493225097645
128.9,122.03301,6.866987609863287
128.8,122.56555,6.234448242187511
119.5,122.10858,-2.60858154296875
116.1,117.04331,-0.9433120727539119
112.8,114.42059,-1.6205932617187528
110.7,111.72283,-1.022831726074216
108.5,109.65413,-1.1541290283203125
105.1,108.164345,-3.064344787597662
102.0,106.32377,-4.323768615722656
99.4,103.69175,-4.291749572753901
98.2,101.5635,-3.363499450683591
96.5,99.786285,-3.286285400390625
97.2,99.02203,-1.8220336914062472
99.3,99.2026,0.09740142822265341
101.0,100.054695,0.9453048706054688
99.1,100.29136,-1.191358947753912
98.8,100.323944,-1.5239440917968778
97.2,99.9433,-2.743298339843747
96.1,99.04487,-2.944868469238287
94.0,98.70712,-4.707122802734375
92.9,96.95145,-4.051446533203119
90.8,96.08551,-5.285510253906253
88.0,95.23709,-7.237091064453125
87.3,93.843254,-6.543254089355472
88.9,93.35501,-4.455010986328119
93.8,94.10547,-0.30546875000000284
102.6,97.66628,4.933717346191401
98.1,102.08569,-3.9856933593750057
101.8,99.242645,2.557354736328122
118.7,103.705734,14.994265747070315
138.4,122.47175,15.928251647949224
134.7,136.35168,-1.6516845703125114
135.4,135.46204,-0.062036132812494316
136.9,135.65414,1.2458557128906307
144.0,135.3482,8.65179443359375
144.0,136.17555,7.8244476318359375
143.4,138.6307,4.769293212890631
132.8,138.67146,-5.871463012695301
128.6,133.25632,-4.656317138671881
125.7,130.41284,-4.712841796874997
127.3,128.8389,-1.5388977050781278
129.0,129.30923,-0.309234619140625
